Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,Validation_Status
2025-10-17 00:00:00,0.37,FBTPH26 C 123,2025-12-19 00:00:00,0.0201,121.1,123,C,0.05248259,0.240169718,0.154994966,0.117592655,-0.006499592,0.049608165,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.042885974,-0.011932573,-0.001773097,0.037917899,-0.013305095,0.01517002,-0.007201026,
2025-10-16 00:00:00,0.38,FBTPH26 C 123,2025-12-19 00:00:00,0.02004,121.23,123,C,0.050700017,0.249870614,0.159743989,0.123231862,-0.006370116,0.052497876,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.043374796,-0.01286143,-0.00170433,0.039014552,-0.015734062,0.014799466,-0.007399542,
2025-10-15 00:00:00,0.39,FBTPH26 C 123,2025-12-19 00:00:00,0.02016,121.16,123,C,0.052004679,0.248682025,0.160534719,0.118975902,-0.006462522,0.053011065,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.042446465,-0.012218404,-0.001684276,0.03663876,-0.014647483,0.014667131,-0.007133932,
2025-10-14 00:00:00,0.35,FBTPH26 C 123,2025-12-19 00:00:00,0.02021,120.66,123,C,0.056442125,0.214479613,0.148281124,0.100599549,-0.006381213,0.04620808,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.041927131,-0.009880706,-0.001780894,0.033040891,-0.007735298,0.016957757,-0.007092256,
2025-10-13 00:00:00,0.26,FBTPH26 C 123,2025-12-19 00:00:00,0.02026,120.28,123,C,0.054853775,0.173026503,0.130316541,0.09041306,-0.005379175,0.037777354,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.044880664,-0.008757631,-0.001827615,0.036153479,-0.001878794,0.021735018,-0.008302633,
2025-10-10 00:00:00,0.21,FBTPH26 C 123,2025-12-19 00:00:00,0.02009,120.14,123,C,0.05154572,0.150701978,0.121295464,0.086130968,-0.004511982,0.03438496,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.047741034,-0.008265794,-0.001749452,0.039336872,0.001728862,0.025895108,-0.009617145,
2025-10-09 00:00:00,0.14,FBTPH26 C 123,2025-12-19 00:00:00,0.02025,119.6,123,C,0.051147903,0.108670605,0.096840557,0.06901171,-0.003523211,0.025074263,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.045645377,-0.003909232,-0.001638102,0.037669327,0.008777952,0.029647398,-0.008441706,
2025-10-08 00:00:00,0.2,FBTPH26 C 123,2025-12-19 00:00:00,0.02019,119.84,123,C,0.053586036,0.139142907,0.116357487,0.077613764,-0.004370627,0.032561655,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.045667846,-0.006670428,-0.001691719,0.035274875,0.003398128,0.026292408,-0.00885491,
2025-10-07 00:00:00,0.12,FBTPH26 C 123,2025-12-19 00:00:00,0.02029,119.28,123,C,0.051751733,0.093813003,0.088062362,0.060595001,-0.00314815,0.022204082,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.043265302,-0.001856682,-0.001528384,0.034438337,0.010623026,0.030357635,-0.007271991,
2025-10-06 00:00:00,0.12,FBTPH26 C 123,2025-12-19 00:00:00,0.02026,119.29,123,C,0.051297093,0.093962634,0.088752915,0.060783116,-0.003103256,0.022548439,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.043667909,-0.001912098,-0.001508323,0.034590879,0.010715917,0.030830246,-0.007465717,
2025-10-03 00:00:00,0.14,FBTPH26 C 123,2025-12-19 00:00:00,0.0202,119.48,123,C,0.050391188,0.106491354,0.099243438,0.066350171,-0.003280925,0.026624155,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.046099641,-0.003733085,-0.001502558,0.035631756,0.009024764,0.031444204,-0.008902524,
2025-10-02 00:00:00,0.15,FBTPH26 C 123,2025-12-19 00:00:00,0.02,119.4,123,C,0.051888562,0.109554949,0.101953065,0.065384439,-0.003423978,0.027708932,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.045125754,-0.003890344,-0.001494965,0.033429859,0.008026467,0.030546574,-0.008635554,
2025-10-01 00:00:00,0.17,FBTPH26 C 123,2025-12-19 00:00:00,0.02017,119.44,123,C,0.053001353,0.118723144,0.108735031,0.067325175,-0.003681793,0.030399476,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.045021432,-0.004764616,-0.00150369,0.032185294,0.006350924,0.029489702,-0.008801233,
2025-12-11 00:00:00,3.14,FBTPH26 P 123,2025-12-19 00:00:00,0.021,119.86,123,P,0.065764047,-0.995531091,0.002333303,0.010170815,-0.000527964,-0.026841444,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.004802294,0.003693788,-0.002031142,0.027694715,0.011223287,0.002259257,0.001392955,
2025-12-10 00:00:00,3.45,FBTPH26 P 123,2025-12-19 00:00:00,0.02082,119.55,123,P,0.069000638,-0.995096152,0.002639882,0.009940016,-0.000583052,-0.030184136,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.004909568,0.003485419,-0.00193878,0.02403803,0.010151044,0.002415015,0.00136303,
2025-12-09 00:00:00,3.38,FBTPH26 P 123,2025-12-19 00:00:00,0.02088,119.62,123,P,0.064860715,-0.994632856,0.003027201,0.010846649,-0.000576203,-0.033522619,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.005585355,0.004082161,-0.001868249,0.026167469,0.011474668,0.002864323,0.001650002,
2025-12-08 00:00:00,3.58,FBTPH26 P 123,2025-12-19 00:00:00,0.02069,119.43,123,P,0.082084359,-0.97968142,0.010041331,0.028078723,-0.003213638,-0.036339947,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.01207436,0.003352575,-0.004560606,0.040587881,0.013368361,0.005156568,0.000799227,
2025-12-05 00:00:00,2.72,FBTPH26 P 123,2025-12-19 00:00:00,0.02075,120.29,123,P,0.057383193,-0.975189176,0.013562552,0.041792892,-0.002427615,-0.046036233,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.019573292,0.006602022,-0.004066789,0.073511017,0.025667856,0.009115257,0.001477033,
2025-12-04 00:00:00,2.62,FBTPH26 P 123,2025-12-19 00:00:00,0.02055,120.39,123,P,0.053725159,-0.974401013,0.014431379,0.044199948,-0.002261672,-0.049284263,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.021301603,0.007468128,-0.003869634,0.079697349,0.028505235,0.010209555,0.001668498,
2025-12-03 00:00:00,2.39,FBTPH26 P 123,2025-12-19 00:00:00,0.02029,120.63,123,P,0.053203054,-0.958312992,0.022152289,0.065156025,-0.003422199,-0.05172022,1000.0000,BTP Future P 123 Dec-2025,FBTPH26,EUR,0,0.028834557,0.005729652,-0.004847292,0.101841461,0.030296948,0.012679621,0.000121042,
